station_name,time,sea_level,latitude,longitude
S0,2000-01-02 11:00:00,-0.1736356827902158,0.0,0.0
S0,2000-01-02 12:00:00,0.0028459158968110196,0.0,0.0
S0,2000-01-02 13:00:00,0.688222711102285,0.0,0.0
S0,2000-01-02 14:00:00,-0.8795363430090519,0.0,0.0
S0,2000-01-02 15:00:00,0.283627323807291,0.0,0.0
S0,2000-01-02 16:00:00,-0.8053665180656158,0.0,0.0
S0,2000-01-02 17:00:00,-1.7276694941206072,0.0,0.0
S0,2000-01-02 18:00:00,-0.390899793755101,0.0,0.0
S0,2000-01-02 19:00:00,0.5738058624050577,0.0,0.0
S0,2000-01-02 20:00:00,0.3385890509998015,0.0,0.0
S0,2000-01-02 21:00:00,-0.01183049447881976,0.0,0.0
S0,2000-01-02 22:00:00,2.392365265937726,0.0,0.0
S0,2000-01-02 23:00:00,0.4129121603087788,0.0,0.0
S0,2000-01-03 00:00:00,0.9787360059373466,0.0,0.0
S0,2000-01-03 01:00:00,2.2381433384979528,0.0,0.0
S0,2000-01-03 02:00:00,-1.2940853231612488,0.0,0.0
S0,2000-01-03 03:00:00,-1.0387882102049535,0.0,0.0
S0,2000-01-03 04:00:00,1.7437122251229307,0.0,0.0
S0,2000-01-03 05:00:00,-0.7980627352410625,0.0,0.0
S0,2000-01-03 06:00:00,0.02968323030333022,0.0,0.0
S0,2000-01-03 07:00:00,1.0693159694243486,0.0,0.0
S0,2000-01-03 08:00:00,0.8907063912931708,0.0,0.0
S0,2000-01-03 09:00:00,1.7548861819811095,0.0,0.0
S0,2000-01-03 10:00:00,1.4956441370334692,0.0,0.0
S0,2000-01-03 11:00:00,1.0693926697057368,0.0,0.0
S0,2000-01-03 12:00:00,-0.7727087142471915,0.0,0.0
S0,2000-01-03 13:00:00,0.7948626677932181,0.0,0.0
S0,2000-01-03 14:00:00,0.31427199450686705,0.0,0.0
S0,2000-01-03 15:00:00,-1.326265459940456,0.0,0.0
S0,2000-01-03 16:00:00,1.4172990464768525,0.0,0.0
S0,2000-01-03 17:00:00,0.8072365345785665,0.0,0.0
S0,2000-01-03 18:00:00,0.045490080631097156,0.0,0.0
S0,2000-01-03 19:00:00,-0.2330920609844135,0.0,0.0
S0,2000-01-03 20:00:00,-1.198301144700787,0.0,0.0
S0,2000-01-03 21:00:00,0.19952407355863258,0.0,0.0
S0,2000-01-03 22:00:00,0.46843911944564426,0.0,0.0
S0,2000-01-03 23:00:00,-0.8311549842432792,0.0,0.0
S0,2000-01-04 00:00:00,1.1622040490995293,0.0,0.0
S0,2000-01-04 01:00:00,-1.0972030464830342,0.0,0.0
S0,2000-01-04 02:00:00,-2.1231003500424417,0.0,0.0
S0,2000-01-04 03:00:00,1.0397270908927005,0.0,0.0
S0,2000-01-04 04:00:00,-0.4033660381021075,0.0,0.0
S0,2000-01-04 05:00:00,-0.12602958531301514,0.0,0.0
S0,2000-01-04 06:00:00,-0.8375167228250533,0.0,0.0
S0,2000-01-04 07:00:00,-1.6059627607174027,0.0,0.0
S0,2000-01-04 08:00:00,1.2552373747242185,0.0,0.0
S0,2000-01-04 09:00:00,-0.6888689838469215,0.0,0.0
S0,2000-01-04 10:00:00,1.6609524881479396,0.0,0.0
S0,2000-01-04 11:00:00,0.8073081862107286,0.0,0.0
S0,2000-01-04 12:00:00,-0.31475814671745994,0.0,0.0
S0,2000-01-04 13:00:00,-1.0859024011268665,0.0,0.0
S0,2000-01-04 14:00:00,-0.732461986720457,0.0,0.0
S0,2000-01-04 15:00:00,-1.2125231310951696,0.0,0.0
S0,2000-01-04 16:00:00,2.0871133595881854,0.0,0.0
S0,2000-01-04 17:00:00,0.16444123022982496,0.0,0.0
S0,2000-01-04 18:00:00,1.1502055425466322,0.0,0.0
S0,2000-01-04 19:00:00,-1.2673520490102275,0.0,0.0
S0,2000-01-04 20:00:00,0.18103512959700388,0.0,0.0
S0,2000-01-04 21:00:00,1.1778619388085783,0.0,0.0
S0,2000-01-04 22:00:00,-0.3350107619330159,0.0,0.0
S0,2000-01-04 23:00:00,1.0311144589217422,0.0,0.0
S0,2000-01-05 00:00:00,-1.0845679120057665,0.0,0.0
S0,2000-01-05 01:00:00,-1.3634715446185843,0.0,0.0
S0,2000-01-05 02:00:00,0.37940061207813613,0.0,0.0
S0,2000-01-05 03:00:00,-0.3791764345725522,0.0,0.0
S0,2000-01-05 04:00:00,0.6420546892718314,0.0,0.0
S0,2000-01-05 05:00:00,-1.977887931520449,0.0,0.0
S0,2000-01-05 06:00:00,0.7122646354705182,0.0,0.0
S0,2000-01-05 07:00:00,2.5983039272693147,0.0,0.0
S0,2000-01-05 08:00:00,-0.024625981431480627,0.0,0.0
S0,2000-01-05 09:00:00,0.03414212890984157,0.0,0.0
S0,2000-01-05 10:00:00,0.17954948463867915,0.0,0.0
S0,2000-01-05 11:00:00,-1.8619757107917871,0.0,0.0
S0,2000-01-05 12:00:00,0.4261466396903099,0.0,0.0
S0,2000-01-05 13:00:00,-1.6054097440159647,0.0,0.0
S0,2000-01-05 14:00:00,-0.42767959812380435,0.0,0.0
S0,2000-01-05 15:00:00,1.242869549603737,0.0,0.0
S0,2000-01-05 16:00:00,-0.7352169561000764,0.0,0.0
S0,2000-01-05 17:00:00,0.5012489895674,0.0,0.0
S0,2000-01-05 18:00:00,1.0127390539563705,0.0,0.0
S0,2000-01-05 19:00:00,0.2787408560959998,0.0,0.0
S0,2000-01-05 20:00:00,-1.3709484700946077,0.0,0.0
S0,2000-01-05 21:00:00,-0.3324752753514139,0.0,0.0
S0,2000-01-05 22:00:00,1.959411342388286,0.0,0.0
S0,2000-01-05 23:00:00,-2.025045762997471,0.0,0.0
S0,2000-01-06 00:00:00,-0.27578601386617546,0.0,0.0
S0,2000-01-06 01:00:00,-0.5521080714881078,0.0,0.0
S0,2000-01-06 02:00:00,0.12074736309713868,0.0,0.0
S0,2000-01-06 03:00:00,0.7482156171872304,0.0,0.0
S0,2000-01-06 04:00:00,1.6086909680220534,0.0,0.0
S0,2000-01-06 05:00:00,-0.2702323920091581,0.0,0.0
S0,2000-01-06 06:00:00,0.8123413299768204,0.0,0.0
S0,2000-01-06 07:00:00,0.49974014486517293,0.0,0.0
S0,2000-01-06 08:00:00,0.4743472978718003,0.0,0.0
S0,2000-01-06 09:00:00,-0.5639239315264725,0.0,0.0
S0,2000-01-06 10:00:00,-0.9973214687759007,0.0,0.0
S0,2000-01-06 11:00:00,-1.100043112620697,0.0,0.0
S0,2000-01-06 12:00:00,-0.7564372093991233,0.0,0.0
S0,2000-01-06 13:00:00,0.3216865758662266,0.0,0.0
S0,2000-01-06 14:00:00,0.7609493931283295,0.0,0.0
S0,2000-01-06 15:00:00,0.32346884785689517,0.0,0.0
S0,2000-01-06 16:00:00,-0.5489550961957409,0.0,0.0
S0,2000-01-06 17:00:00,1.805970109932475,0.0,0.0
S0,2000-01-06 18:00:00,1.5188656236315399,0.0,0.0
S0,2000-01-06 19:00:00,-0.35400011275017335,0.0,0.0
S0,2000-01-06 20:00:00,-0.8234314059856659,0.0,0.0
S0,2000-01-06 21:00:00,0.13021495415796958,0.0,0.0
S0,2000-01-06 22:00:00,1.2672986450543529,0.0,0.0
S0,2000-01-06 23:00:00,0.3327649772541171,0.0,0.0
S0,2000-01-07 00:00:00,0.5565487049100443,0.0,0.0
S0,2000-01-07 01:00:00,-0.21208012227562573,0.0,0.0
S0,2000-01-07 02:00:00,0.4562708952022307,0.0,0.0
S0,2000-01-07 03:00:00,1.5445444514561384,0.0,0.0
S0,2000-01-07 04:00:00,-0.23966878147771076,0.0,0.0
S0,2000-01-07 05:00:00,0.14330773250787254,0.0,0.0
S0,2000-01-07 06:00:00,0.25381647654962736,0.0,0.0
S0,2000-01-07 07:00:00,0.2837253557710373,0.0,0.0
S0,2000-01-07 08:00:00,-1.4118888760712274,0.0,0.0
S0,2000-01-07 09:00:00,-1.8768686558738945,0.0,0.0
S0,2000-01-07 10:00:00,-1.0196550709218393,0.0,0.0
S0,2000-01-07 11:00:00,0.16794229540166816,0.0,0.0
S0,2000-01-07 12:00:00,0.5538561660032112,0.0,0.0
S0,2000-01-07 13:00:00,-0.5306745597736241,0.0,0.0
S0,2000-01-07 14:00:00,1.3772574828673068,0.0,0.0
S0,2000-01-07 15:00:00,-0.1431759743261871,0.0,0.0
S0,2000-01-07 16:00:00,0.02031599823462459,0.0,0.0
S0,2000-01-07 17:00:00,-0.19396387055266243,0.0,0.0
S0,2000-01-07 18:00:00,0.13402679274666512,0.0,0.0
S0,2000-01-07 19:00:00,0.7044740740436035,0.0,0.0
S0,2000-01-07 20:00:00,0.6656534379123312,0.0,0.0
S0,2000-01-07 21:00:00,-0.8984229406095902,0.0,0.0
S0,2000-01-07 22:00:00,1.5236637764785275,0.0,0.0
S0,2000-01-07 23:00:00,-1.0950264574269175,0.0,0.0
S0,2000-01-08 00:00:00,0.07922701409061239,0.0,0.0
S0,2000-01-08 01:00:00,-0.2743965735223526,0.0,0.0
S0,2000-01-08 02:00:00,-1.0489916773184873,0.0,0.0
S0,2000-01-08 03:00:00,-0.07512058797383152,0.0,0.0
S0,2000-01-08 04:00:00,-0.7408137732923984,0.0,0.0
S0,2000-01-08 05:00:00,0.07290724327605223,0.0,0.0
S0,2000-01-08 06:00:00,0.403085961219367,0.0,0.0
S0,2000-01-08 07:00:00,1.4719293689732715,0.0,0.0
S0,2000-01-08 08:00:00,0.3073842186274145,0.0,0.0
S0,2000-01-08 09:00:00,-0.6112253403048249,0.0,0.0
S0,2000-01-08 10:00:00,-0.39161981071960156,0.0,0.0
S0,2000-01-08 11:00:00,0.13997810611456363,0.0,0.0
S0,2000-01-08 12:00:00,0.09346082946215117,0.0,0.0
S0,2000-01-08 13:00:00,1.4595892682284208,0.0,0.0
S0,2000-01-08 14:00:00,1.3953529297569547,0.0,0.0
S0,2000-01-08 15:00:00,-0.3589359262422613,0.0,0.0
S0,2000-01-08 16:00:00,-0.5486421281861983,0.0,0.0
S0,2000-01-08 17:00:00,-2.5570546040678583,0.0,0.0
S0,2000-01-08 18:00:00,-0.5489204133222201,0.0,0.0
S0,2000-01-08 19:00:00,-0.9780577060842837,0.0,0.0
S0,2000-01-08 20:00:00,-0.3548244580948187,0.0,0.0
S0,2000-01-08 21:00:00,0.3915842423501111,0.0,0.0
S0,2000-01-08 22:00:00,0.1771923291989879,0.0,0.0
S0,2000-01-08 23:00:00,-0.02996800704754226,0.0,0.0
S0,2000-01-09 00:00:00,0.1995821110885137,0.0,0.0
S0,2000-01-09 01:00:00,-0.12611777323099171,0.0,0.0
S0,2000-01-09 02:00:00,0.19701893254347608,0.0,0.0
S0,2000-01-09 03:00:00,-3.2310550079193123,0.0,0.0
S0,2000-01-09 04:00:00,-0.26929348975075423,0.0,0.0
S0,2000-01-09 05:00:00,-0.110850721053007,0.0,0.0
S0,2000-01-09 06:00:00,-0.3412617162065858,0.0,0.0
S0,2000-01-09 07:00:00,-0.21794626210294177,0.0,0.0
S0,2000-01-09 08:00:00,0.7033101178067301,0.0,0.0
S0,2000-01-09 09:00:00,-0.5981053313408254,0.0,0.0
S0,2000-01-09 10:00:00,2.200702099217128,0.0,0.0
S0,2000-01-09 11:00:00,0.6882969302220884,0.0,0.0
S0,2000-01-09 12:00:00,-0.006307250913872172,0.0,0.0
S0,2000-01-09 13:00:00,-0.2066623031975665,0.0,0.0
S0,2000-01-09 14:00:00,-0.08652228638213517,0.0,0.0
S0,2000-01-09 15:00:00,-0.9153070699439787,0.0,0.0
S0,2000-01-09 16:00:00,-0.09520253925800948,0.0,0.0
S0,2000-01-09 17:00:00,0.2786835167270544,0.0,0.0
S0,2000-01-09 18:00:00,0.5795416155732297,0.0,0.0
S0,2000-01-09 19:00:00,0.5796897791443336,0.0,0.0
S0,2000-01-09 20:00:00,-0.27487754656593466,0.0,0.0
S0,2000-01-09 21:00:00,-1.4160822525219303,0.0,0.0
S0,2000-01-09 22:00:00,-0.6691026262334455,0.0,0.0
S0,2000-01-09 23:00:00,1.612193042812388,0.0,0.0
S0,2000-01-10 00:00:00,0.8960583134099478,0.0,0.0
S0,2000-01-10 01:00:00,0.3696195863041741,0.0,0.0
S0,2000-01-10 02:00:00,-0.7612942447601239,0.0,0.0
S0,2000-01-10 03:00:00,0.003645154973777971,0.0,0.0
S0,2000-01-10 04:00:00,-1.255668685662482,0.0,0.0
S0,2000-01-10 05:00:00,-0.5519368756960736,0.0,0.0
S0,2000-01-10 06:00:00,-0.24520334168519506,0.0,0.0
S0,2000-01-10 07:00:00,-0.361639931865213,0.0,0.0
S0,2000-01-10 08:00:00,0.956601931056012,0.0,0.0
S0,2000-01-10 09:00:00,-1.4187259140354525,0.0,0.0
S0,2000-01-10 10:00:00,-0.8654322715151541,0.0,0.0
S0,2000-01-10 11:00:00,-1.3746879710222193,0.0,0.0
S0,2000-01-10 12:00:00,-1.237353212687854,0.0,0.0
S0,2000-01-10 13:00:00,0.12405589644664888,0.0,0.0
S0,2000-01-10 14:00:00,-1.6004405330562717,0.0,0.0
S0,2000-01-10 15:00:00,0.7538687788376367,0.0,0.0
S0,2000-01-10 16:00:00,-0.24681577694107554,0.0,0.0
S0,2000-01-10 17:00:00,0.06878833252597749,0.0,0.0
S0,2000-01-10 18:00:00,0.32257673799720377,0.0,0.0
S0,2000-01-10 19:00:00,-0.4341665202515911,0.0,0.0
S0,2000-01-10 20:00:00,1.0324797157533776,0.0,0.0
S0,2000-01-10 21:00:00,-0.19434272672763503,0.0,0.0
S0,2000-01-10 22:00:00,0.59407025523907,0.0,0.0
S0,2000-01-10 23:00:00,-0.19911238275725224,0.0,0.0
S1,2000-01-01 00:00:00,0.2908743874249234,0.0,0.0
S1,2000-01-01 01:00:00,0.2796626701579614,0.0,0.0
S1,2000-01-01 02:00:00,0.2499699394555311,0.0,0.0
S1,2000-01-01 03:00:00,-0.9743078496209195,0.0,0.0
S1,2000-01-01 04:00:00,0.43587577054744,0.0,0.0
S1,2000-01-01 05:00:00,-0.3189569890995958,0.0,0.0
S1,2000-01-01 06:00:00,0.630488030489918,0.0,0.0
S1,2000-01-01 07:00:00,-2.152493444412304,0.0,0.0
S1,2000-01-01 08:00:00,-1.465116222054951,0.0,0.0
S1,2000-01-01 09:00:00,0.36344556213502865,0.0,0.0
S1,2000-01-01 10:00:00,1.8629275851052287,0.0,0.0
S1,2000-01-01 11:00:00,0.8350587468112366,0.0,0.0
S1,2000-01-01 12:00:00,-0.6824509341999805,0.0,0.0
S1,2000-01-01 13:00:00,-1.692052415377956,0.0,0.0
S1,2000-01-01 14:00:00,0.7426862211616183,0.0,0.0
S1,2000-01-01 15:00:00,-0.0805832220429508,0.0,0.0
S1,2000-01-01 16:00:00,0.5907042178943853,0.0,0.0
S1,2000-01-01 17:00:00,0.11529872221079104,0.0,0.0
S1,2000-01-01 18:00:00,0.029642925120495236,0.0,0.0
S1,2000-01-01 19:00:00,2.958625445893176,0.0,0.0
S1,2000-01-01 20:00:00,-0.0061299610455789804,0.0,0.0
S1,2000-01-01 21:00:00,-0.15924520925326485,0.0,0.0
S1,2000-01-01 22:00:00,-0.12144867540402206,0.0,0.0
S1,2000-01-01 23:00:00,-0.5835367167076569,0.0,0.0
S1,2000-01-02 00:00:00,0.9901328947153126,0.0,0.0
S1,2000-01-02 01:00:00,-0.3537543337813492,0.0,0.0
S1,2000-01-02 02:00:00,0.6359427056445893,0.0,0.0
S1,2000-01-02 03:00:00,0.2846030298135564,0.0,0.0
S1,2000-01-02 04:00:00,1.2189858621324263,0.0,0.0
S1,2000-01-02 05:00:00,0.4201795969883613,0.0,0.0
S1,2000-01-02 06:00:00,-1.2133847809476472,0.0,0.0
S1,2000-01-02 07:00:00,-1.3264877850539407,0.0,0.0
S1,2000-01-02 08:00:00,1.4083691460769014,0.0,0.0
S1,2000-01-02 09:00:00,-0.6087108032644418,0.0,0.0
S1,2000-01-02 10:00:00,-1.3206025797896521,0.0,0.0
S1,2000-01-02 11:00:00,-0.6696185998697584,0.0,0.0
S1,2000-01-02 12:00:00,1.2646252869680072,0.0,0.0
S1,2000-01-02 13:00:00,-1.4202129989485122,0.0,0.0
S1,2000-01-02 14:00:00,-0.8664952037596095,0.0,0.0
S1,2000-01-02 15:00:00,-0.6668075087965194,0.0,0.0
S1,2000-01-02 16:00:00,-1.2511898734731952,0.0,0.0
S1,2000-01-02 17:00:00,-1.1843273385116637,0.0,0.0
S1,2000-01-02 18:00:00,-1.5181079752636586,0.0,0.0
S1,2000-01-02 19:00:00,-0.46118741313672207,0.0,0.0
S1,2000-01-02 20:00:00,-0.35490883174008503,0.0,0.0
S1,2000-01-02 21:00:00,-0.6825381542033059,0.0,0.0
S1,2000-01-02 22:00:00,-1.653697838967641,0.0,0.0
S1,2000-01-02 23:00:00,1.2533359468559955,0.0,0.0
S1,2000-01-03 00:00:00,-1.3290788291721605,0.0,0.0
S1,2000-01-03 01:00:00,0.27803371202287097,0.0,0.0
S1,2000-01-03 02:00:00,-1.0747665931188752,0.0,0.0
S1,2000-01-03 03:00:00,0.6683168667415277,0.0,0.0
S1,2000-01-03 04:00:00,0.9558323551671646,0.0,0.0
S1,2000-01-03 05:00:00,-0.8776135866276552,0.0,0.0
S1,2000-01-03 06:00:00,-1.923715729697126,0.0,0.0
S1,2000-01-03 07:00:00,0.6957873191396077,0.0,0.0
S1,2000-01-03 08:00:00,1.8758005467136352,0.0,0.0
S1,2000-01-03 09:00:00,0.415694539892434,0.0,0.0
S1,2000-01-03 10:00:00,0.16054442147971804,0.0,0.0
S1,2000-01-03 11:00:00,0.8197606096101892,0.0,0.0
S1,2000-01-03 12:00:00,0.7650548459970179,0.0,0.0
S1,2000-01-03 13:00:00,-0.8289888337610103,0.0,0.0
S1,2000-01-03 14:00:00,-0.6591513106966477,0.0,0.0
S1,2000-01-03 15:00:00,0.6111235500559109,0.0,0.0
S1,2000-01-03 16:00:00,-0.14401334748029268,0.0,0.0
S1,2000-01-03 17:00:00,1.3166055958635523,0.0,0.0
S1,2000-01-03 18:00:00,-0.7043421471287583,0.0,0.0
S1,2000-01-03 19:00:00,0.7506099168684812,0.0,0.0
S1,2000-01-03 20:00:00,0.3426379813692278,0.0,0.0
S1,2000-01-03 21:00:00,-0.12643756370963435,0.0,0.0
S1,2000-01-03 22:00:00,1.1759107718346071,0.0,0.0
S1,2000-01-03 23:00:00,0.6800715328674297,0.0,0.0
S1,2000-01-04 00:00:00,-1.004967153382104,0.0,0.0
S1,2000-01-04 01:00:00,0.6402186804198472,0.0,0.0
S1,2000-01-04 02:00:00,1.374990631494199,0.0,0.0
S1,2000-01-04 03:00:00,-0.13044468898462372,0.0,0.0
S1,2000-01-04 04:00:00,-0.24865585038497331,0.0,0.0
S1,2000-01-04 05:00:00,-0.6696471476435246,0.0,0.0
S1,2000-01-04 06:00:00,-0.013603885675351006,0.0,0.0
S1,2000-01-04 07:00:00,0.68620068605291,0.0,0.0
S1,2000-01-04 08:00:00,-0.8176682995787476,0.0,0.0
S1,2000-01-04 09:00:00,-1.34635756073724,0.0,0.0
S1,2000-01-04 10:00:00,-0.37574991098192634,0.0,0.0
S1,2000-01-04 11:00:00,-1.37972497865875,0.0,0.0
S1,2000-01-04 12:00:00,0.5232184412826316,0.0,0.0
S1,2000-01-04 13:00:00,-0.4266897699938011,0.0,0.0
S1,2000-01-04 14:00:00,-1.7554018445508066,0.0,0.0
S1,2000-01-04 15:00:00,-0.3486075147385099,0.0,0.0
S1,2000-01-04 16:00:00,-0.19261498579409048,0.0,0.0
S1,2000-01-04 17:00:00,0.4491356133597169,0.0,0.0
S1,2000-01-04 18:00:00,-0.14536354315421035,0.0,0.0
S1,2000-01-04 19:00:00,1.8687264568398085,0.0,0.0
S1,2000-01-04 20:00:00,-0.5187038515389994,0.0,0.0
S1,2000-01-04 21:00:00,-0.06239854858230655,0.0,0.0
S1,2000-01-04 22:00:00,-0.10291061426267058,0.0,0.0
S1,2000-01-04 23:00:00,-0.28262838440702354,0.0,0.0
S1,2000-01-05 00:00:00,0.14242558501294,0.0,0.0
S1,2000-01-05 01:00:00,0.5412312971976727,0.0,0.0
S1,2000-01-05 02:00:00,1.3400987035364347,0.0,0.0
S1,2000-01-05 03:00:00,-1.5692561273944634,0.0,0.0
S1,2000-01-05 04:00:00,-0.5103428738061208,0.0,0.0
S1,2000-01-05 05:00:00,-0.4477714253522432,0.0,0.0
S1,2000-01-05 06:00:00,0.937850297361706,0.0,0.0
S1,2000-01-05 07:00:00,-0.3566630610733439,0.0,0.0
S1,2000-01-05 08:00:00,-1.8951755930793188,0.0,0.0
S1,2000-01-05 09:00:00,0.0877304638665764,0.0,0.0
S1,2000-01-05 10:00:00,-0.03368923154093914,0.0,0.0
S1,2000-01-05 11:00:00,0.17975156577131524,0.0,0.0
S1,2000-01-05 12:00:00,-1.040162880979482,0.0,0.0
S1,2000-01-05 13:00:00,1.7190346810845034,0.0,0.0
S1,2000-01-05 14:00:00,-0.32385978378534624,0.0,0.0
S1,2000-01-05 15:00:00,-0.18829685849366687,0.0,0.0
S1,2000-01-05 16:00:00,-0.9000085698091608,0.0,0.0
S1,2000-01-05 17:00:00,-0.9310020038747236,0.0,0.0
S1,2000-01-05 18:00:00,-1.2227369597487854,0.0,0.0
S1,2000-01-05 19:00:00,-0.3933108517811569,0.0,0.0
S1,2000-01-05 20:00:00,-0.957581838756634,0.0,0.0
S1,2000-01-05 21:00:00,2.0564673412252215,0.0,0.0
S1,2000-01-05 22:00:00,-1.8884923803868152,0.0,0.0
S1,2000-01-05 23:00:00,-1.1283305481817938,0.0,0.0
S1,2000-01-06 00:00:00,-0.40141442845701475,0.0,0.0
S1,2000-01-06 01:00:00,0.6734912780983248,0.0,0.0
S1,2000-01-06 02:00:00,-0.41375688138006245,0.0,0.0
S1,2000-01-06 03:00:00,0.6759633930029775,0.0,0.0
S1,2000-01-06 04:00:00,-0.9868038892903219,0.0,0.0
S1,2000-01-06 05:00:00,0.05929113389470675,0.0,0.0
S1,2000-01-06 06:00:00,1.7440410870108336,0.0,0.0
S1,2000-01-06 07:00:00,-0.9677443956994779,0.0,0.0
S1,2000-01-06 08:00:00,0.4195676758953945,0.0,0.0
S1,2000-01-06 09:00:00,0.2069275192832601,0.0,0.0
S1,2000-01-06 10:00:00,-2.25153498598787,0.0,0.0
S1,2000-01-06 11:00:00,-0.5889705464706788,0.0,0.0
S1,2000-01-06 12:00:00,1.1311519053059893,0.0,0.0
S1,2000-01-06 13:00:00,0.1350776724846987,0.0,0.0
S1,2000-01-06 14:00:00,-1.2122689628960637,0.0,0.0
S1,2000-01-06 15:00:00,0.6907772729156428,0.0,0.0
S1,2000-01-06 16:00:00,-0.4791229453143527,0.0,0.0
S1,2000-01-06 17:00:00,0.36005072808083677,0.0,0.0
S1,2000-01-06 18:00:00,0.3769201144376306,0.0,0.0
S1,2000-01-06 19:00:00,-1.1186956011455729,0.0,0.0
S1,2000-01-06 20:00:00,0.7898280347342986,0.0,0.0
S1,2000-01-06 21:00:00,-1.007508801235176,0.0,0.0
S1,2000-01-06 22:00:00,-1.30578586634164,0.0,0.0
S1,2000-01-06 23:00:00,-0.882828987722037,0.0,0.0
S1,2000-01-07 00:00:00,-0.3460900338631944,0.0,0.0
S1,2000-01-07 01:00:00,0.10940315644126239,0.0,0.0
S1,2000-01-07 02:00:00,-0.77258373237244,0.0,0.0
S1,2000-01-07 03:00:00,0.7448193123951158,0.0,0.0
S1,2000-01-07 04:00:00,0.2514641840435942,0.0,0.0
S1,2000-01-07 05:00:00,-0.6947982151055028,0.0,0.0
S1,2000-01-07 06:00:00,0.8889929175948555,0.0,0.0
S1,2000-01-07 07:00:00,1.1610683576464835,0.0,0.0
S1,2000-01-07 08:00:00,-0.09868469680951346,0.0,0.0
S1,2000-01-07 09:00:00,-0.21498304496389087,0.0,0.0
S1,2000-01-07 10:00:00,-1.7737713532563517,0.0,0.0
S1,2000-01-07 11:00:00,-0.4075125923914689,0.0,0.0
S1,2000-01-07 12:00:00,-0.2915067125653651,0.0,0.0
S1,2000-01-07 13:00:00,0.24537940725969198,0.0,0.0
S1,2000-01-07 14:00:00,-0.16842643163047274,0.0,0.0
S1,2000-01-07 15:00:00,0.24402693814049461,0.0,0.0
S1,2000-01-07 16:00:00,1.5340902893038646,0.0,0.0
S1,2000-01-07 17:00:00,-0.5299140986336766,0.0,0.0
S1,2000-01-07 18:00:00,-0.49097228256584685,0.0,0.0
S1,2000-01-07 19:00:00,-1.3091653143025817,0.0,0.0
S1,2000-01-07 20:00:00,-0.008660466741585568,0.0,0.0
S1,2000-01-07 21:00:00,0.9768129824696102,0.0,0.0
S1,2000-01-07 22:00:00,-1.7510703491923696,0.0,0.0
S1,2000-01-07 23:00:00,-0.6658569670193876,0.0,0.0
S1,2000-01-08 00:00:00,0.03594050250391853,0.0,0.0
S1,2000-01-08 01:00:00,0.8501028835244372,0.0,0.0
S1,2000-01-08 02:00:00,0.38287023902686523,0.0,0.0
S1,2000-01-08 03:00:00,0.3254636281821306,0.0,0.0
S1,2000-01-08 04:00:00,-0.2243127859709009,0.0,0.0
S1,2000-01-08 05:00:00,0.4818742570187152,0.0,0.0
S1,2000-01-08 06:00:00,1.014303883533461,0.0,0.0
S1,2000-01-08 07:00:00,-1.7089917765492033,0.0,0.0
S1,2000-01-08 08:00:00,0.7285354008351337,0.0,0.0
S1,2000-01-08 09:00:00,-0.09875980586671322,0.0,0.0
